event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,event_VaR_T1,expected_MDD_T1,tail_prob_T1,risk_lo_T1,risk_hi_T1,event_VaR_T5,expected_MDD_T5,tail_prob_T5,risk_lo_T5,risk_hi_T5,event_VaR_T20,expected_MDD_T20,tail_prob_T20,risk_lo_T20,risk_hi_T20,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.000899,+,+,True,0.0087,0.0117,0.5417,1.0,3.8978,0.5417,False,-,+,True,,,,,,-0.03957,0.01936,0.05,-0.04963,0.08694,0.0,-0.02435,0.00522,0.05,-0.02984,0.03353,-0.03957,0.01936,0.05,-0.04963,0.08694,-0.05142,0.04651,0.05,-0.07152,0.19946,True,True,True,True
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801180,-0.011634,-,-,True,0.015,0.0187,0.6667,1.0,0.3664,0.6667,False,-,+,True,,,,,,-0.17589,0.10208,0.05,-0.19117,-0.00173,0.0,-0.06309,0.02618,0.112,-0.07099,0.02017,-0.17589,0.10208,0.05,-0.19117,-0.00173,-0.44949,0.30632,0.05,-0.47478,-0.11872,False,False,False,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801080,0.031436,+,+,True,0.0117,0.0158,0.6667,1.0,0.0888,0.6667,False,-,+,True,,,,,,0.00048,0.00896,0.05,-0.00923,0.12607,0.0,-0.01115,0.0015,0.05,-0.01619,0.04197,0.00048,0.00896,0.05,-0.00923,0.12607,0.05361,0.02806,0.05,0.03406,0.30725,False,False,False,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801750,0.01449,+,+,True,0.0179,0.0224,0.4167,1.0,-1.0827,0.4167,False,-,+,True,,,,,,-0.12289,0.05657,0.05,-0.14316,0.15031,0.0,-0.05498,0.013,0.05,-0.06625,0.06391,-0.12289,0.05657,0.05,-0.14316,0.15031,-0.26551,0.15136,0.05,-0.30554,0.27201,False,True,False,True
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801770,0.045626,+,-,False,0.0195,0.0225,0.25,1.0,-7.6803,0.25,False,-,+,True,,,,,,-0.19078,0.09367,0.05,-0.21471,0.08946,0.0,-0.07525,0.02306,0.05,-0.0875,0.05395,-0.19078,0.09367,0.05,-0.21471,0.08946,-0.37052,0.20865,0.05,-0.4105,0.15549,True,True,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801780,-0.054936,-,+,False,0.0476,0.0498,0.3333,1.0,-5.0433,0.3333,True,-,+,True,,,,,,0.26681,0.0,0.05,0.26,0.35044,0.0,0.0463,0.0,0.05,0.04278,0.08344,0.26681,0.0,0.05,0.26,0.35044,0.86232,1e-05,0.05,0.84835,1.02654,True,False,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801790,-0.029759,-,+,False,0.0108,0.0132,0.375,1.0,-1.4367,0.375,False,-,+,True,,,,,,-0.0062,0.01092,0.05,-0.01677,0.13177,0.0,-0.01962,0.00329,0.05,-0.02552,0.04262,-0.0062,0.01092,0.05,-0.01677,0.13177,-0.00578,0.04421,0.05,-0.02853,0.28326,True,True,False,False
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801180,-0.053735,-,-,True,0.0134,0.0179,0.5833,0.9583,2.2902,0.5833,False,-,+,True,,,,,,-0.1455,0.10064,0.081,-0.15279,-0.04792,0.0,-0.04534,0.02436,0.2805,-0.04966,0.00018,-0.1455,0.10064,0.081,-0.15279,-0.04792,-0.37061,0.28695,0.05,-0.38561,-0.18593,False,False,True,True
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801780,-0.0257,-,-,True,0.007,0.0085,0.5,0.9167,0.6788,0.4167,False,-,,False,,,,,,-0.04239,0.02078,0.05,-0.04843,0.02974,0.0,-0.01807,0.00519,0.05,-0.02118,0.0147,-0.04239,0.02078,0.05,-0.04843,0.02974,-0.07132,0.04102,0.05,-0.08353,0.0663,False,True,True,True
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801790,-0.028583,-,+,False,0.0088,0.0114,0.4583,1.0,-5.2312,0.4583,False,-,+,True,,,,,,-0.05353,0.02496,0.05,-0.06353,0.08536,0.0,-0.02561,0.00571,0.05,-0.03116,0.03293,-0.05353,0.02496,0.05,-0.06353,0.08536,-0.08976,0.05889,0.05,-0.11126,0.16926,True,True,False,False
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801180,-0.040061,-,-,True,0.01,0.0129,0.5833,0.9583,2.2445,0.5833,False,-,,False,,,,,,-0.05352,0.02765,0.05,-0.05943,0.01897,0.0,-0.02198,0.00758,0.05,-0.02522,0.01218,-0.05352,0.02765,0.05,-0.05943,0.01897,-0.14031,0.08527,0.05,-0.15199,0.00036,False,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801780,0.006226,+,-,False,0.0066,0.0094,0.7083,0.9583,2.3014,0.625,False,-,,False,,,,,,-0.0512,0.02558,0.05,-0.0572,0.02229,0.0,-0.02172,0.00795,0.05,-0.02477,0.01036,-0.0512,0.02558,0.05,-0.0572,0.02229,-0.08992,0.04988,0.05,-0.10136,0.05534,True,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801790,-0.009731,-,+,False,0.0106,0.0151,0.4167,0.875,2.2521,0.4167,False,-,+,True,,,,,,-0.02479,0.01301,0.05,-0.03182,0.07147,0.0,-0.01513,0.00292,0.05,-0.01894,0.02505,-0.02479,0.01301,0.05,-0.03182,0.07147,-0.00304,0.02764,0.05,-0.01775,0.18452,False,False,False,False
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801180,-0.000245,-,-,True,0.0186,0.025,0.5417,0.9167,-2.1954,0.5417,False,-,+,True,,,,,,-0.17358,0.11112,0.05,-0.1859,-0.03468,0.0,-0.05415,0.02698,0.1925,-0.05978,0.00522,-0.17358,0.11112,0.05,-0.1859,-0.03468,-0.43442,0.3187,0.05,-0.45852,-0.1751,True,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801710,-0.01003,-,-,True,0.0119,0.0171,0.6667,0.875,-0.0703,0.6667,False,-,,False,,,,,,-0.0491,0.02431,0.05,-0.05427,0.0213,0.0,-0.0165,0.00477,0.05,-0.01932,0.01326,-0.0491,0.02431,0.05,-0.05427,0.0213,-0.08824,0.05087,0.05,-0.09868,0.04898,True,True,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801730,0.038536,+,+,True,0.0098,0.0127,0.5417,1.0,-0.6837,0.5417,False,-,+,True,,,,,,-0.02345,0.01699,0.05,-0.03497,0.12641,0.0,-0.01035,0.00131,0.05,-0.01615,0.05086,-0.02345,0.01699,0.05,-0.03497,0.12641,-0.02302,0.04849,0.05,-0.04661,0.26607,False,False,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801160,0.047139,+,-,False,0.0057,0.008,0.4167,0.9167,-7.7066,0.3333,False,-,,False,,,,,,-0.02883,0.01398,0.05,-0.03271,0.01944,0.0,-0.01284,0.0041,0.05,-0.01485,0.00843,-0.02883,0.01398,0.05,-0.03271,0.01944,-0.06297,0.0353,0.05,-0.07004,0.03184,False,False,False,False
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801880,0.032289,+,+,True,0.0158,0.0178,0.4167,0.875,0.8957,0.4167,False,+,+,False,,,,,,0.01742,0.00438,0.05,0.00929,0.11783,0.0,-0.00602,0.00076,0.05,-0.00967,0.03248,0.01742,0.00438,0.05,0.00929,0.11783,0.13665,0.01388,0.05,0.11887,0.33682,False,False,True,True
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801050,0.011856,+,-,False,0.0322,0.0352,0.5,1.0,-1.9735,0.5,False,-,+,True,,,,,,-0.29978,0.22047,0.4685,-0.31388,-0.12754,0.0,-0.07786,0.0436,0.5,-0.08489,-0.00371,-0.29978,0.22047,0.4685,-0.31388,-0.12754,-0.79381,0.63852,0.05,-0.81904,-0.45333,True,True,True,False
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801080,0.001228,+,+,True,0.0139,0.0168,0.4583,1.0,-0.2173,0.4583,False,-,+,True,,,,,,0.0093,0.00772,0.05,-0.00087,0.14142,0.0,-0.01393,0.00197,0.05,-0.01952,0.04506,0.0093,0.00772,0.05,-0.00087,0.14142,0.10106,0.02316,0.05,0.0794,0.36175,True,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801880,0.018994,+,+,True,0.0149,0.0168,0.4583,0.8333,0.4736,0.4583,False,+,+,False,,,,,,0.00389,0.0065,0.05,-0.00382,0.09133,0.0,-0.00935,0.00138,0.05,-0.01281,0.02714,0.00389,0.0065,0.05,-0.00382,0.09133,0.0341,0.02328,0.05,0.02148,0.21132,True,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801110,-0.02663,-,-,True,0.0077,0.0128,0.625,0.9583,-0.0266,0.625,False,-,+,True,,,,,,-0.07961,0.04131,0.05,-0.08674,0.01699,0.0,-0.02856,0.01048,0.107,-0.03255,0.01352,-0.07961,0.04131,0.05,-0.08674,0.01699,-0.19928,0.12339,0.05,-0.21372,-0.01241,False,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801890,-0.015626,-,+,False,0.0124,0.0141,0.4167,0.9583,-1.857,0.4167,False,-,+,True,,,,,,0.03401,0.00092,0.05,0.02863,0.09865,0.0,0.00054,0.00014,0.05,-0.00212,0.02863,0.03401,0.00092,0.05,0.02863,0.09865,0.15091,0.00567,0.05,0.14094,0.28068,False,True,False,False
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801050,0.022423,+,+,True,0.0122,0.014,0.5417,0.9583,2.4282,0.5417,False,-,+,True,,,,,,0.00411,0.0063,0.05,-0.00312,0.09789,0.0,-0.01265,0.00202,0.05,-0.01675,0.03057,0.00411,0.0063,0.05,-0.00312,0.09789,0.11841,0.01371,0.05,0.10385,0.30672,True,True,True,True
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801030,0.004753,+,+,True,0.0061,0.007,0.375,0.9583,-1.1749,0.375,False,+,+,False,,,,,,-0.00783,0.00656,0.05,-0.01295,0.05982,0.0,-0.0088,0.00144,0.05,-0.01154,0.02009,-0.00783,0.00656,0.05,-0.01295,0.05982,0.01704,0.01786,0.05,0.00681,0.15238,True,True,False,True
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801180,0.071235,+,-,False,0.0143,0.0199,0.5417,0.5417,-3.1869,0.5417,False,-,,False,,,,,,-0.04435,0.02227,0.05,-0.04918,0.02148,0.0,-0.01797,0.00579,0.05,-0.02078,0.01161,-0.04435,0.02227,0.05,-0.04918,0.02148,-0.10528,0.06044,0.05,-0.11504,0.02285,False,False,False,False
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801710,0.024725,+,-,False,0.025,0.0304,0.5417,0.9167,-0.5773,0.5417,False,-,+,True,,,,,,-0.20479,0.16423,0.5,-0.21146,-0.11741,0.0,-0.05328,0.03527,0.5,-0.05696,-0.01444,-0.20479,0.16423,0.5,-0.21146,-0.11741,-0.5764,0.49779,0.5,-0.58878,-0.40633,False,False,False,False
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801780,0.017932,+,-,False,0.0092,0.0122,0.6667,0.875,2.8224,0.5833,False,-,,False,,,,,,-0.03976,0.01934,0.05,-0.04561,0.02882,0.0,-0.01742,0.00508,0.05,-0.02037,0.01376,-0.03976,0.01934,0.05,-0.04561,0.02882,-0.08544,0.04829,0.05,-0.09664,0.05251,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801790,0.072335,+,-,False,0.0163,0.0245,0.4583,0.7917,-2.9563,0.4583,False,-,+,True,,,,,,-0.0731,0.03724,0.05,-0.08147,0.02377,0.0,-0.02541,0.00815,0.0675,-0.02939,0.01656,-0.0731,0.03724,0.05,-0.08147,0.02377,-0.15543,0.08791,0.05,-0.17324,0.0404,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801780,0.021393,+,-,False,0.0098,0.0133,0.5,0.8333,-4.6571,0.5,False,-,,False,,,,,,-0.04649,0.02235,0.05,-0.05317,0.03054,0.0,-0.0197,0.00562,0.05,-0.02311,0.01627,-0.04649,0.02235,0.05,-0.05317,0.03054,-0.08633,0.04903,0.05,-0.09862,0.06815,True,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801750,-0.024142,-,-,True,0.0146,0.0174,0.4167,1.0,0.3198,0.4167,False,+,+,False,,,,,,-0.1041,0.04773,0.05,-0.12039,0.10113,0.0,-0.04525,0.01166,0.05,-0.05382,0.04516,-0.1041,0.04773,0.05,-0.12039,0.10113,-0.23496,0.13273,0.05,-0.2698,0.1643,False,False,False,False
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801760,-0.053839,-,+,False,0.0181,0.0208,0.4583,1.0,-2.0686,0.4583,False,+,,False,,,,,,-0.11886,0.05549,0.05,-0.14138,0.18898,0.0,-0.05325,0.01015,0.05,-0.06685,0.09033,-0.11886,0.05549,0.05,-0.14138,0.18898,-0.1913,0.12796,0.05,-0.24622,0.41187,False,False,False,True
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801080,-0.0315,-,+,False,0.0153,0.0179,0.4583,0.625,-2.094,0.4583,False,+,,False,,,,,,-0.02507,0.01258,0.05,-0.03161,0.05572,0.0,-0.01096,0.0019,0.05,-0.01411,0.0223,-0.02507,0.01258,0.05,-0.03161,0.05572,-0.07599,0.04908,0.05,-0.08948,0.08855,False,False,False,False
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801750,-0.014792,-,+,False,0.018,0.0221,0.4583,1.0,-2.3113,0.4583,False,-,+,True,,,,,,-0.04969,0.02601,0.05,-0.06492,0.15135,0.0,-0.03539,0.00687,0.05,-0.04426,0.05818,-0.04969,0.02601,0.05,-0.06492,0.15135,-0.03038,0.05883,0.05,-0.06528,0.36921,False,False,False,False
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801770,-0.015996,-,+,False,0.0176,0.0225,0.4583,1.0,-1.4741,0.4583,False,-,+,True,,,,,,-0.05916,0.03091,0.05,-0.07782,0.17402,0.0,-0.03795,0.00713,0.05,-0.04783,0.06627,-0.05916,0.03091,0.05,-0.07782,0.17402,-0.01624,0.06202,0.05,-0.04995,0.43273,False,False,False,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801780,0.025323,+,-,False,0.0097,0.012,0.5417,1.0,-1.0177,0.5417,False,-,+,True,,,,,,-0.11466,0.0617,0.05,-0.12486,0.01934,0.0,-0.04018,0.01504,0.089,-0.04569,0.018,-0.11466,0.0617,0.05,-0.12486,0.01934,-0.25448,0.15396,0.05,-0.2749,0.00382,False,False,True,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801790,0.00605,+,-,False,0.0116,0.0136,0.4583,1.0,-0.5022,0.4167,False,-,+,True,,,,,,-0.08254,0.03883,0.05,-0.09543,0.07004,0.0,-0.03687,0.01035,0.05,-0.04334,0.03138,-0.08254,0.03883,0.05,-0.09543,0.07004,-0.1532,0.08575,0.05,-0.17459,0.1392,False,False,True,True
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801180,0.003881,+,-,False,0.0147,0.0202,0.625,0.875,1.8268,0.625,False,-,+,True,,,,,,-0.11383,0.06505,0.05,-0.12287,0.00261,0.0,-0.04033,0.01708,0.109,-0.04528,0.01189,-0.11383,0.06505,0.05,-0.12287,0.00261,-0.2493,0.15759,0.05,-0.26745,-0.03043,True,False,True,False
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801710,0.021268,+,-,False,0.0113,0.0143,0.5833,1.0,1.1101,0.5833,False,-,+,True,,,,,,-0.1234,0.07246,0.05,-0.13223,-0.00557,0.0,-0.03738,0.0154,0.1295,-0.04209,0.01228,-0.1234,0.07246,0.05,-0.13223,-0.00557,-0.28461,0.18755,0.05,-0.29956,-0.05538,True,False,True,True
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801780,0.019955,+,-,False,0.0088,0.0112,0.5417,1.0,-1.0536,0.5,False,-,+,True,,,,,,-0.08387,0.04491,0.05,-0.09445,0.03199,0.0,-0.02331,0.00597,0.058,-0.02774,0.02346,-0.08387,0.04491,0.05,-0.09445,0.03199,-0.15724,0.08935,0.05,-0.17712,0.05806,True,True,True,True
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801790,0.006448,+,+,True,0.0143,0.0176,0.5,1.0,-2.0143,0.4167,False,-,+,True,,,,,,-0.03522,0.02051,0.05,-0.04948,0.1253,0.0,-0.01963,0.0031,0.05,-0.02611,0.04871,-0.03522,0.02051,0.05,-0.04948,0.1253,-0.02704,0.05031,0.05,-0.05247,0.29285,False,False,False,False
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801180,0.011579,+,-,False,0.0129,0.0189,0.5417,0.9167,-0.5012,0.5417,False,-,+,True,,,,,,-0.10027,0.04854,0.05,-0.11297,0.06251,0.0,-0.03751,0.01079,0.05,-0.04396,0.0305,-0.10027,0.04854,0.05,-0.11297,0.06251,-0.19258,0.105,0.05,-0.21519,0.12205,False,False,False,False
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801710,0.021813,+,+,True,0.0105,0.0123,0.5,1.0,-0.014,0.4583,False,-,+,True,,,,,,-0.02792,0.01541,0.05,-0.03775,0.09495,0.0,-0.01948,0.00354,0.05,-0.02477,0.03633,-0.02792,0.01541,0.05,-0.03775,0.09495,0.01678,0.03074,0.05,-0.00159,0.25573,True,True,True,True
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801780,-0.013219,-,+,False,0.0096,0.012,0.5,1.0,1.6084,0.5,False,-,+,True,,,,,,-0.00862,0.01167,0.05,-0.01964,0.12776,0.0,-0.01987,0.00331,0.05,-0.02591,0.04393,-0.00862,0.01167,0.05,-0.01964,0.12776,0.06024,0.02893,0.05,0.03888,0.32824,True,True,False,True
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801790,-0.024251,-,+,False,0.0151,0.018,0.4167,0.9583,-1.3947,0.4167,False,+,+,False,,,,,,-0.00041,0.01156,0.05,-0.01336,0.1498,0.0,-0.01516,0.00216,0.05,-0.02117,0.04833,-0.00041,0.01156,0.05,-0.01336,0.1498,0.11696,0.02596,0.05,0.09256,0.40544,True,False,False,True
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801780,-0.021008,-,+,False,0.0105,0.0126,0.4583,1.0,0.4493,0.4583,False,-,+,True,,,,,,0.00465,0.00755,0.05,-0.00459,0.12071,0.0,-0.01337,0.00196,0.05,-0.01839,0.0396,0.00465,0.00755,0.05,-0.00459,0.12071,0.09774,0.02038,0.05,0.0798,0.32675,True,False,False,True
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801790,0.012669,+,-,False,0.0082,0.0112,0.5833,0.9583,-1.2663,0.5417,False,-,,False,,,,,,-0.06743,0.0312,0.05,-0.07769,0.05791,0.0,-0.03228,0.00937,0.05,-0.03779,0.02576,-0.06743,0.0312,0.05,-0.07769,0.05791,-0.15517,0.08669,0.05,-0.17591,0.09631,False,False,False,True
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801780,0.012026,+,-,False,0.0068,0.0097,0.5,0.9583,-4.6046,0.5,False,-,+,True,,,,,,-0.07832,0.04071,0.05,-0.08752,0.02394,0.0,-0.03092,0.01061,0.0505,-0.0355,0.01735,-0.07832,0.04071,0.05,-0.08752,0.02394,-0.16301,0.09341,0.05,-0.17849,0.03323,False,False,False,False
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801750,-0.010507,-,-,True,0.0106,0.0143,0.625,1.0,1.5807,0.625,False,-,,False,,,,,,-0.11245,0.05421,0.05,-0.12604,0.06668,0.0,-0.04304,0.01207,0.05,-0.05059,0.03668,-0.11245,0.05421,0.05,-0.12604,0.06668,-0.27023,0.15433,0.05,-0.30041,0.09025,True,True,True,True
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.008722,+,-,False,0.0054,0.007,0.4583,1.0,-0.2417,0.4167,False,+,+,False,,,,,,-0.04998,0.02349,0.05,-0.05731,0.05249,0.0,-0.0221,0.00551,0.05,-0.0264,0.02336,-0.04998,0.02349,0.05,-0.05731,0.05249,-0.10727,0.0611,0.05,-0.12316,0.09732,True,False,True,True
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.013835,+,+,True,0.0125,0.0142,0.3333,1.0,-0.9893,0.3333,False,-,+,True,,,,,,-0.04539,0.02514,0.05,-0.0619,0.16029,0.0,-0.03464,0.00653,0.05,-0.04361,0.06009,-0.04539,0.02514,0.05,-0.0619,0.16029,-0.04872,0.06532,0.05,-0.08375,0.364,False,False,False,False
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801180,-0.003677,-,-,True,0.0081,0.0105,0.625,1.0,2.6442,0.625,False,-,+,True,,,,,,-0.09564,0.04838,0.05,-0.10637,0.0384,0.0,-0.03755,0.01291,0.0595,-0.0431,0.02098,-0.09564,0.04838,0.05,-0.10637,0.0384,-0.1877,0.10288,0.05,-0.20961,0.08122,False,True,True,True
2023-10-07,巴以冲突爆发：哈马斯袭击以色列引发中东局势骤紧,801030,-0.000342,-,-,True,0.0087,0.011,0.7083,0.75,6.7744,0.625,False,+,,False,,,,,,-0.02461,0.01211,0.05,-0.02902,0.02486,0.0,-0.00784,0.00151,0.05,-0.00982,0.01302,-0.02461,0.01211,0.05,-0.02902,0.02486,-0.05569,0.03532,0.05,-0.06339,0.04239,False,False,True,True
2023-10-07,巴以冲突爆发：哈马斯袭击以色列引发中东局势骤紧,801040,0.003863,+,+,True,0.0155,0.0178,0.375,0.9167,-1.8112,0.375,False,+,+,False,,,,,,0.04126,0.0009,0.05,0.03566,0.11302,0.0,0.00135,0.00013,0.05,-0.00169,0.03339,0.04126,0.0009,0.05,0.03566,0.11302,0.16474,0.00678,0.05,0.15305,0.30895,False,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801080,-0.002796,-,+,False,0.012,0.0156,0.625,0.9583,2.3118,0.625,False,-,+,True,,,,,,-0.02458,0.0139,0.05,-0.0338,0.08736,0.0,-0.01882,0.00345,0.05,-0.02386,0.03439,-0.02458,0.0139,0.05,-0.0338,0.08736,0.01382,0.02917,0.05,-0.00433,0.23137,True,False,False,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801880,-0.003749,-,+,False,0.012,0.0147,0.5,0.9167,1.8174,0.5,False,+,+,False,,,,,,-0.01027,0.00997,0.05,-0.01759,0.08744,0.0,-0.00812,0.00106,0.05,-0.0121,0.03384,-0.01027,0.00997,0.05,-0.01759,0.08744,0.02413,0.02374,0.05,0.01065,0.21266,False,False,False,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801110,0.007465,+,-,False,0.007,0.0086,0.4583,1.0,0.8168,0.4583,False,-,,False,,,,,,-0.0632,0.03116,0.05,-0.0699,0.02979,0.0,-0.02134,0.0059,0.05,-0.02513,0.0187,-0.0632,0.03116,0.05,-0.0699,0.02979,-0.1326,0.0754,0.05,-0.14522,0.04088,False,True,True,True
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801890,-0.014228,-,+,False,0.0107,0.0126,0.5833,0.875,2.279,0.5833,False,-,+,True,,,,,,-0.01092,0.00806,0.05,-0.01708,0.0654,0.0,-0.00879,0.00129,0.05,-0.01207,0.02576,-0.01092,0.00806,0.05,-0.01708,0.0654,0.00513,0.02088,0.05,-0.00629,0.15079,False,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801750,-0.032997,-,+,False,0.0124,0.0146,0.5833,1.0,3.4797,0.5417,False,-,+,True,,,,,,-0.08383,0.03831,0.05,-0.09833,0.11349,0.0,-0.03377,0.0072,0.05,-0.04143,0.04701,-0.08383,0.03831,0.05,-0.09833,0.11349,-0.10729,0.07671,0.05,-0.13479,0.26841,True,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801770,-0.045323,-,+,False,0.0135,0.0167,0.5417,1.0,0.6886,0.5417,False,-,+,True,,,,,,-0.04514,0.02412,0.05,-0.05913,0.14017,0.0,-0.02661,0.00469,0.05,-0.03412,0.05259,-0.04514,0.02412,0.05,-0.05913,0.14017,-0.05221,0.06314,0.05,-0.08216,0.31255,True,False,False,False
2023-10-17,美国商务部BIS更新并扩大对华先进计算芯片及半导体制造设备出口管制规则,801030,0.001745,+,-,False,0.0113,0.0144,0.5,0.9167,-1.0864,0.5,False,+,-,True,,,,,,-0.07614,0.03967,0.05,-0.08531,0.01992,0.0,-0.02411,0.00707,0.093,-0.02818,0.01884,-0.07614,0.03967,0.05,-0.08531,0.01992,-0.23079,0.15325,0.05,-0.24511,-0.04413,False,True,True,False
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801080,-0.010182,-,+,False,0.0127,0.0163,0.5833,0.8333,1.4874,0.5833,False,-,+,True,,,,,,-0.01759,0.01076,0.05,-0.02453,0.07826,0.0,-0.01182,0.00193,0.05,-0.01552,0.02726,-0.01759,0.01076,0.05,-0.02453,0.07826,0.00182,0.02651,0.05,-0.01348,0.18725,False,False,False,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801880,0.024832,+,-,False,0.0153,0.0191,0.4583,1.0,-2.1878,0.4583,False,-,-,False,,,,,,-0.12789,0.07618,0.05,-0.1372,-0.00774,0.0,-0.03699,0.01447,0.1935,-0.04187,0.01454,-0.12789,0.07618,0.05,-0.1372,-0.00774,-0.34519,0.24225,0.05,-0.36351,-0.10601,True,True,False,False
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801110,-0.002455,-,-,True,0.0071,0.0086,0.4167,0.9583,0.2886,0.4167,False,-,,False,,,,,,-0.06134,0.03027,0.05,-0.06825,0.02717,0.0,-0.02294,0.00715,0.05,-0.02662,0.01587,-0.06134,0.03027,0.05,-0.06825,0.02717,-0.13324,0.07599,0.05,-0.14585,0.03597,True,True,True,True
